LOCAL_IDENTIFIER,)Nu,(pJ,0.W$x\,f-y:3,YyQHGbLt,ucN,!Uj,MINDSPIKE_VERSION,1d+,;NC,'uV^b,maT_r,"<(-""=dU",>23d,t[SP,CORRUCYSTIC_DENSITY
7783,-1.2510272844065968,0.7312607546390513,0.3721054726068629,0.7312607546390513,1.4395652138983173,0.19743124115385416,1.4395652138983173,tonga,0.18465909030642835,kiv,-0.053120653017545344,sfer,0.3891591956679287,1.2235688824186275,1.0964692338108837,62.404174925538
7784,1.780536082756369,-1.3092826085329556,1.7514992191536067,-1.3092826085329556,-1.123464181086753,,-1.123464181086753,silikon,0.31080604554893587,,0.298933297742948,corroyi,1.74338319268152,,0.16230937780392782,47.650425687571605
7785,0.03194188055242371,-0.4142533977265263,-0.08276251570731558,-0.4142533977265263,0.5132847862102727,-0.3441437133849654,0.5132847862102727,,-0.09854301042155889,vel,0.7784411275760724,pale corru,-0.28171968712133644,,0.09231442065108063,108.09688199430664
7786,0.29860012290645493,,-1.4065750512421031,-0.5003747005177921,-0.41747203785150966,-0.01958741462548963,-0.41747203785150966,silikon,-0.7296605502073329,vel,-2.158999705789139,pale corru,2.9290618413704617,-1.0447450856446048,-1.176510594887872,128.21991343986906
7787,2.9271006735944542,-2.8581630772078173,0.3622968036465537,-2.8581630772078173,-1.5320127051219181,-1.5857423054351845,-1.5320127051219181,karbon,-0.4258252786735878,jut,,satik cyst,-0.38269514108280356,0.15916526032138825,-0.9422611938939608,
7788,0.014627843584187884,-0.5919063909263493,-1.8962510125554792,-0.5919063909263493,0.7029687737445885,-0.44919040656034326,,kristal,-0.2459594728366773,vel,-1.76252849810202,corro,-0.7406130231191863,-1.04422094736679,-2.4375341158993913,98.7065806049722
7789,,-0.40481955486119997,0.42675981149277276,-0.40481955486119997,0.8970569281560916,-0.13924550888492243,0.8970569281560916,kristal,-0.8456068631637863,tir,0.608045239627198,sfer,-0.2686001768696029,-1.3121628816635027,1.0002024379612755,
7790,-0.10190003605488135,0.7279346818540786,1.0475965509672953,0.7279346818540786,,0.3537379622268892,-0.4080430583028103,,0.6400074295106358,qou,-0.9097186652375776,satik cyst,0.11374847140842369,-1.2070819201020713,-2.2183856002073927,196.1644645444956
7791,0.5818802533563441,-1.4757135747403582,0.2320499373576363,-1.4757135747403582,,-0.6540566678217197,0.20324464516137491,kristal,-1.1704575601895986,jut,-1.4074637743765552,sfer,-1.4480843414973241,,-0.21344715171184725,34.06209004990312
7792,0.0039854008613537046,0.15302588038145826,-0.33193319023006784,0.15302588038145826,-0.1804543563316044,0.10916661311446814,-0.1804543563316044,tonga,0.08260693213036563,qou,,corroyi,1.0209058835248865,-1.7298254799301076,-0.2147871684668929,329.16119016332976
7793,-0.41652556768486226,0.2553166470137863,0.8051267353352987,0.2553166470137863,0.195875812840129,0.23134381892880404,0.195875812840129,kristal,-0.2438844712728947,qou,,black corru,0.3331592571603011,-0.5659007216841383,-0.3106212158096917,162.13234677478496
7794,-0.8108834175805727,1.6628508597915594,-0.056801538215500554,1.6628508597915594,-0.922069931836727,1.2647791032491917,-0.922069931836727,ERROR,0.16838026183899868,vel,1.9684342977840652,corrutir vel,0.5779690515237174,,-0.9695110162509711,331.5728105944828
7795,,0.9626256119571615,-1.0718280649793557,,0.8628877355600184,0.795083317678722,0.8628877355600184,kristal,-0.7625960282995851,jut,-1.247957703703947,sfer,-0.08848095210991477,-1.5593960517808587,0.40074950638240486,
7796,1.628803391739794,-1.2316417166986797,-0.4710572498009109,-1.2316417166986797,-1.7673213069882023,-0.33261540425349784,-1.7673213069882023,kristal,-0.6320042050283821,jut,0.8605072013076176,corruskivi,-0.06302624471395912,0.48210980122174873,-0.45787214688002065,136.0161903854849
7797,0.621413889419359,-0.4849750908986934,-0.3996307438116552,-0.4849750908986934,-0.020744969215848563,-0.5081793460268079,-0.020744969215848563,tonga,0.48552362844833397,kiv,-1.021265293738152,corroyi,-0.8977627405361946,-0.6878019401882793,0.45209830489642233,280.17666056399827
7798,-0.45567341905736763,0.6922715934235759,-0.6131318124480268,0.6922715934235759,-0.17402853811699454,0.4988365605034754,,kristal,0.04573599230751657,,1.0926863923540453,corro,0.4561769352228799,-1.8237149552543854,-0.6093606366438444,68.96804112580118
7799,1.7446005441139747,-1.451267644483383,-0.7380570836613916,-1.451267644483383,-1.088673171339813,-0.8309044220761294,-1.088673171339813,silikon,0.008248829455887674,vel,0.46027162498230384,satik cyst,0.1812511626020504,0.19484234027013805,-1.0196953197088567,177.43822239811675
7800,-1.5106884603629642,1.115590045996871,-1.3275557054105886,1.115590045996871,1.118854160068607,0.6102178750290005,1.118854160068607,,-0.06374224792053251,jut,0.39878340305244947,satik cyst,-0.522251794911986,0.38746396410272116,,98.95443999537729
7801,-0.259566107848567,1.2768916066711435,1.415820583332995,1.2768916066711435,-0.09262734217777535,0.32229778336603043,-0.09262734217777535,tonga,1.6595467219689508,jut,0.9502954188425404,satik cyst,-0.7821582543542727,-1.342132212154202,,141.93656028531402
7802,2.569431227468743,-1.762958528744877,0.15496363152765813,-1.762958528744877,-1.8540665662545013,-1.059977762949725,-1.8540665662545013,karbon,0.41264225726173465,jut,-0.05876037437196173,corroyi,-0.06919370501546773,,,179.44440414337342
7803,-0.9041928679545315,0.037726020074843714,0.8008738583991278,0.037726020074843714,1.3565822706781057,-0.06471240488649647,1.3565822706781057,silikon,-0.4058316902510344,jut,,corroyi,-0.04915938312168403,,-2.126775442508045,229.3425473119901
7804,-0.502371454593095,0.07781012659198688,,0.07781012659198688,,0.002170040028046923,0.6928901242978593,,-0.1909667479366426,,0.01290129556830568,satik cyst,1.7894387110773733,-0.3072898386747181,0.01690619559011259,189.0713400903512
7805,1.078248552827704,,0.07415195565755542,,-1.5102609819149224,0.032800421618925595,-1.5102609819149224,,1.3140981094174025,qou,0.4410935334409375,satik cyst,0.9361183284891198,-0.5322089011999064,,
7806,0.6855789100730331,-1.160410010015224,-0.03492314526840891,,-0.5550575966413156,-0.2804634868655912,-0.5550575966413156,karbon,-1.2308331690108343,jut,1.4350978370012295,corrutir vel,-0.3192911277733848,0.3741520166756545,0.3469044431399245,314.4127772120133
7807,1.949731565334882,-0.6623625767231055,,-0.6623625767231055,-1.3419075799097795,-0.8100874114153339,-1.3419075799097795,,1.6324892076357949,tir,0.0772873865394077,black corru,-1.372029174633231,-1.221872523941186,-0.18515641313881548,294.85525110695573
7808,-0.9466289525191864,0.8553872026616833,-1.3856139557237932,0.8553872026616833,1.7178881242333623,-0.20230904443887004,1.7178881242333623,karbon,1.4218926651327992,tirskin,1.1269720138735868,corruskivi,-1.1755230392387135,-0.2455753067895282,0.2305350402846015,1.0445693399898786
7809,0.13227544318505383,0.051436274872618704,2.1834326323777002,0.051436274872618704,-0.03903680790335329,-0.08066233482735412,-0.03903680790335329,silikon,0.3483395593335423,jut,0.305716596391124,corrutir,-1.472364839778122,,1.0478938494203813,139.80608605932142
7810,-0.7579856633727957,0.4034778880366052,0.8075530144855749,0.4034778880366052,0.6668227954768671,0.23735017460935096,,silikon,,kiv,0.1398702657020494,,0.9325294858465353,0.9833696334909083,0.6876107354110753,215.5285139165106
7811,2.4390711754169265,-1.530626968578785,-1.5272243466819189,-1.530626968578785,-1.4620397430796883,-1.1729236158238243,-1.4620397430796883,silikon,0.9989320908836945,vel,-0.21418124616046605,corro,0.0626063103991067,,-0.5224262335386275,56.586326575834995
7812,-1.066191829530166,1.4672514813823228,0.1255485866511483,,1.2587396995285973,0.18980721406071602,1.2587396995285973,silikon,1.7491808096224448,jut,2.3176367886738785,black corru,-0.9560585516833945,-1.4072934434924025,-1.2981039036871578,80.05898740815502
7813,0.1772993442920522,0.046264998057408024,-0.6547165795058599,0.046264998057408024,-0.4366887614433577,,-0.4366887614433577,,-0.018595870750424903,qou,0.5643887898565905,corrutir,-1.5388655699526208,-0.7328474757650237,-0.746966036051542,114.55126423670723
7814,-1.3147567553631554,1.0719184638632853,0.5893974816814515,1.0719184638632853,0.972461727555997,0.5366197303072039,0.972461727555997,ERROR,,jut,-0.2085980821619976,black corru,0.011781094126912028,-0.6254938195280509,0.2211748411342097,134.4628184882203
7815,-1.404827235327376,0.3877921271191118,2.08552697237257,0.3877921271191118,0.4147153890168631,0.9009786813646214,0.4147153890168631,kristal,-1.9784843003461385,qou,1.5361507237389416,satik cyst,-1.1014925644982552,0.8132937997809931,1.1170294883627985,
7816,-0.4479077540330204,-2.1273681774317126,-2.287004849359975,-2.1273681774317126,1.533897002767377,-0.6359301286309791,1.533897002767377,silikon,-3.1598738575059215,vel,1.3641722703986252,black corru,0.9140567535020159,1.5064412946916783,,62.82812228136901
7817,-0.40302879135495256,,-0.021841633311504308,,-1.1044168336176217,,-1.1044168336176217,kristal,0.2076577962993328,vel,0.1275266781967388,black corru,-0.30800911505399486,0.43480023634922704,-1.5010129358368454,182.27173893280911
7818,0.7248561399087396,-1.199724869833998,0.26429111398425104,-1.199724869833998,0.0032846263507784745,-0.6389005800939078,0.0032846263507784745,silikon,-0.5700249869532312,kiv,0.9086750779584488,satik cyst,0.9768207088666575,1.5311798303458135,-0.8954724412003673,-37.193041881604984
7819,-0.5500725939459198,0.6587456796748739,0.805560181402441,0.6587456796748739,0.6113424818747462,0.1154274935369141,0.6113424818747462,ERROR,0.6774940825371276,tir,0.9551623317646929,pale corru,2.0359593555606956,-0.36650582316416636,-1.3614819124883675,36.362526624886705
7820,-0.6809530557692728,0.6806540043401821,-0.40494788934748205,0.6806540043401821,0.7095037032839913,0.16402828211795703,0.7095037032839913,karbon,0.5356863810456169,kiv,-0.9374606876851576,black corru,-0.34931606368447105,-1.0530827448757445,0.3186630921757059,109.82448347553239
7821,0.4654328360181872,-0.5456459264121872,-0.34408780233127345,-0.5456459264121872,-0.5102791989786807,-0.10118288260257916,-0.5102791989786807,karbon,-0.5435451598117951,kiv,-0.04717755575982349,satik cyst,0.9422892769848107,-1.668065004231695,,196.20897297495418
7822,1.570491808328235,-0.5828270452515898,0.7686379424457614,-0.5828270452515898,-1.1468462229101108,-0.6164549948888438,-1.1468462229101108,silikon,1.1479917322688602,jutskin,2.3007737053454416,satik cyst,-2.6447905004439005,0.4116454227378687,,99.68330742343915
7823,0.7666921027727067,0.1919037618260746,-0.2811254848880863,0.1919037618260746,-0.7946902035840617,-0.14156663642733994,-0.7946902035840617,,1.1671187487333856,kiv,1.4120268785432495,corroyi,,-0.6281437391691783,0.09893378702888371,223.58645449365068
7824,-0.6316671124730733,,1.2162938850972826,-1.1697059606038223,0.8357576073057582,-0.036845252325548035,0.8357576073057582,karbon,-2.6163330167676766,kivskin,0.7842881257277071,corro,-0.5907805773742271,-1.0629703969781317,-0.2758739558165403,116.59233955108806
7825,-0.03889905125220723,-0.27374217020206204,-0.6088979651279501,-0.27374217020206204,0.12171754760770892,-0.05276196488952627,0.12171754760770892,silikon,-0.4516429592565978,vel,-0.4323764500074324,corro,0.2077080076433041,-1.415182538492175,0.9505512859448246,
7826,-0.3001611261143811,0.49479453834518583,0.680596422776781,0.49479453834518583,-0.25268759551594216,0.4108283317898671,-0.25268759551594216,kristal,-0.05779307931496791,qou,0.6569024730413723,satik cyst,1.004341546938819,0.020435061800129002,0.5342710189429135,91.48091582432481
7827,-1.1259957144296293,0.4298451103120232,,0.4298451103120232,1.5966879227771524,-0.008430445320570929,1.5966879227771524,kristal,0.0930123904989485,kiv,0.6859392971008408,,1.7711193859314927,0.19952897871563186,-0.3960402370639951,
7828,0.8366916057257373,-0.6993733474874787,-1.1462146588187403,-0.6993733474874787,,-1.1348318842602272,0.742070704609321,kristal,,tir,-0.1158939236649276,black corru,-0.0395186513991523,0.1147950319690393,0.18165463797584375,135.14326811746002
7829,0.10928560900524754,-1.0202783856597217,-1.190709431945161,-1.0202783856597217,-0.205709822361606,-0.01612810548984067,-0.205709822361606,tonga,-1.8704688230378443,tir,-2.8087245923576636,satik cyst,0.13438744187948082,-0.5888015666195007,1.4070992891611132,3.24391047961832
7830,1.534601505464719,-1.3697174738242688,-0.05325468375116428,-1.3697174738242688,-0.9880459684503906,-0.7176000695143588,-0.9880459684503906,silikon,-0.1994569567514473,tir,1.20957911897131,pale corru,0.07269426538077041,-1.5110838841136904,-0.2829852104377073,93.38026589110275
7831,-0.2850673783206656,-0.06269758145588922,-1.0857761680042615,-0.06269758145588922,0.4120507509820477,-0.014836847224940176,0.4120507509820477,karbon,-0.2834310679132842,,1.139106326743576,corroyi,,-0.8233333446959358,0.40066901135419053,-18.70068918234312
7832,-0.6016405225449725,-1.310724605552291,-0.8416550666239515,-1.310724605552291,1.7059414358716694,-0.574308895014343,1.7059414358716694,ERROR,-1.8037883514698874,qou,-0.36713699662614385,corroyi,-0.21284316312475185,2.054567306579431,-1.3153569424762155,85.44260253455278
7833,1.267385905741357,-0.4024441383490619,0.22863128028591784,-0.4024441383490619,-1.3873918307637072,-0.22527973631830753,-1.3873918307637072,,0.5183053472239101,qou,1.5422179292591955,sfer,1.004419780870615,-0.11332598813798436,0.6469022134927009,
7834,1.6741677200555898,-1.2232520383026955,0.0779747263507189,-1.2232520383026955,-1.0924179230058035,-0.7615340171084267,-1.0924179230058035,tonga,0.2649972511270886,qou,2.124861497600099,corrutir,-0.009231033182104918,-0.5823669268729366,0.07920814508695076,192.93890141331673
7835,0.7584758059585079,-1.272838982974895,0.05416463621196955,,-0.5399729544503541,-0.3529172446757746,-0.5399729544503541,kristal,-1.2559742905443003,qou,-0.1030755460669195,sfer,1.3203680682671468,1.190223840353247,1.2496459559379136,2.040634195395928
7836,3.1177665987956162,-2.7338278620068213,1.5491849658795867,-2.7338278620068213,-1.0260975459789357,-2.0270057767928753,-1.0260975459789357,ERROR,0.8177557609633086,qou,1.108802342650265,black corru,-0.5850305763529352,1.2294274695322944,0.650393329745637,102.73011515671752
7837,3.0778158905366877,-2.4505139453630624,-1.2387770022391404,,-1.689499846480157,-1.5952566067439975,-1.689499846480157,kristal,0.4836791361197459,qou,0.3148950367315198,corrutir,-0.34054454326676653,-1.5190219241676883,-0.9279404014066129,
7838,,1.757950086449371,0.8728252611962442,1.757950086449371,0.9846883843045052,1.6098367744781266,0.9846883843045052,ERROR,-1.5491687882521428,qou,-1.4141085160123448,sfer,-1.2362585197068086,0.9410736028245573,2.1964379735005446,236.1599169892264
7839,-1.1363942780647938,1.1843690451099138,0.6328707812663652,1.1843690451099138,0.13394856198820004,0.8875429516155915,0.13394856198820004,silikon,-0.2289760054501606,tir,-0.4301295034397943,satik cyst,-0.6052028582154119,0.06993632927598196,0.38005320932060965,66.31924880621249
7840,-0.32024384318573634,1.2561104829053142,-0.3487004675032373,1.2561104829053142,-2.5467195055061094,1.7989633748286356,-2.5467195055061094,karbon,-1.3487965277703995,qou,0.3947800447490477,corro,,-0.36628403877743243,,151.69676188815467
7841,0.2517566309851763,-0.1846192458526278,,-0.1846192458526278,-0.06368154870344589,-0.1731280533673546,-0.06368154870344589,,0.15474229436368003,tir,-0.062312959280143396,,-0.23316908375488668,-0.2683215295780748,0.3331053220192258,
7842,,-2.040428606135842,0.9652257088666634,-2.040428606135842,0.895933442413105,-0.5286622160307478,0.895933442413105,,-2.978930123413346,tir,-1.4933571888817754,sfer,0.2903376352416373,0.4042119146002209,-0.8391465791708572,102.69762310620429
7843,-1.1843021079381326,0.3646422417629023,-1.282641782683354,0.3646422417629023,,0.7834921618989309,0.3115717670336072,kristal,-1.6423238335963615,kiv,-0.8983722445539161,corroyi,,0.8275868841111608,0.2241759410150153,856.6298653679468
7844,2.770682499381512,-2.9243358873233936,-0.6111332359270942,-2.9243358873233936,-1.4212568171322193,-1.528227102698983,-1.4212568171322193,tonga,-0.7730280729861688,qou,0.6417805906431865,satik cyst,-0.152379234092526,,-0.9158279258637844,38.6314118694815
7845,1.032233425478925,-0.8916952109766103,,-0.8916952109766103,-0.7807895927407043,-0.41361624244687223,-0.7807895927407043,kristal,-0.21370559228617164,jut,-0.9929978162940857,satik cyst,0.6260293892892403,,0.20396887075597933,24.70883457785021
7846,-0.5279494869104605,-0.6955781188518293,-0.8918078202923926,-0.6955781188518293,2.8266678350105274,-1.2566821235835326,2.8266678350105274,karbon,0.7897048324936247,vel,0.574074653153471,corro,1.578468029969567,0.2997646258802348,1.012717188879562,39.7404538549461
7847,-0.1517151298194351,,-0.41085437629744975,-0.7714797452648976,-0.11700896858671411,0.1528762618776189,-0.11700896858671411,kristal,-1.8989567228681499,kiv,0.15477726017303683,corro,-0.5701512500422096,-1.8211177148900226,0.6221511317059571,90.97821987198746
7848,0.01484370145389712,-1.0306665282849057,-1.1189242769760182,-1.0306665282849057,0.15042900592585556,-0.14844695455325516,0.15042900592585556,,-1.691695035152897,jut,-1.854609310898411,corro,0.016526414134551155,,0.8076608876780496,331.21357574116985
7849,-0.6175875825259435,0.14332871017925408,0.17618931864220516,,1.115558804545862,-0.14866262725364754,,karbon,0.1575565876050412,qou,0.9896039874934642,,0.5668378287876918,1.9071897615156537,1.0746253416818479,426.6919991072056
7850,-1.6967546105772258,1.2078033385328204,-0.9382595036982464,1.2078033385328204,0.49069983622119856,1.1292738082148066,0.49069983622119856,tonga,-1.0390921978734864,vel,0.492924303024004,black corru,-1.3582627854602272,-1.1843523171237442,0.19241807081743018,248.3287136479412
7851,-0.3265310115383284,0.8802268472326766,-0.4880815417914705,0.8802268472326766,0.2726015072319532,0.14434697003885658,0.2726015072319532,kristal,1.1991858754819535,kiv,1.194002255924951,corro,0.6220519278429024,1.1946279673968152,0.016164064365407273,381.83556145692523
7852,0.7222464133807742,-0.6210135421926691,-1.386965475571848,-0.6210135421926691,0.7932511156879618,-1.0693408740833303,0.7932511156879618,karbon,1.4022386614843305,qou,,corro,-0.2820747097433118,-1.3161199537199544,0.07431289044895895,9.944705415063689
7853,0.21485904015433677,-0.5213674921352864,1.9961611416089302,-0.5213674921352864,0.09930839411605363,-0.2545194016430237,0.09930839411605363,kristal,-0.3608164438425149,kiv,-0.9842742800388183,black corru,0.2473706085755718,-0.8397548856504133,1.472624682026792,159.0456625998063
7854,1.6538145966189304,-1.9130165693951298,-0.5740280648873713,-1.9130165693951298,0.5049616656004139,-1.7082305336371457,0.5049616656004139,karbon,0.7922997434586008,vel,1.067718786201495,corro,-1.5542148344776787,0.5714706932677337,-1.2312584219360543,104.02549169578265
7855,0.5142258230069727,-1.2936235786653114,-0.16442907559307987,-1.2936235786653114,-0.21556697248575174,-0.34738369499535815,-0.21556697248575174,tonga,-1.471211494446718,kiv,,sfer,-0.3376706416056373,-0.6570780644476912,2.2658303683813736,164.1549225464911
7856,-0.6904142128297096,0.5796856779705077,1.469690871159995,0.5796856779705077,-0.060861819108122606,,-0.060861819108122606,kristal,-0.5610237324087333,jut,,sfer,-0.10024714477358775,0.6507184919092807,0.4641652620759943,212.52301040264823
7857,-1.5051843578679875,1.8227680811554987,-0.9724282611862384,1.8227680811554987,-1.573097662342441,2.2070301307336853,-1.573097662342441,karbon,-1.856088372989803,jut,1.6201791079343835,corro,-1.9649094019962667,,0.46518921661322854,258.83295661326605
7858,-0.556780940587974,-0.5867068309363406,0.6401502188913986,-0.5867068309363406,1.483574548692086,,1.483574548692086,kristal,-0.625307019761913,tir,0.9084204801603347,black corru,,-0.4670020137729479,-0.26958590593379117,59.40076841350998
7859,-0.12904340144458057,0.5924740982244372,0.3679333255392464,0.5924740982244372,-0.42992424466406215,0.38176246305391937,-0.42992424466406215,silikon,0.30389709820440525,jut,0.36788068200783974,corro,-0.8254561021470073,0.824415590458229,0.3617004780162269,182.9828035417715
7860,0.058274468281747226,,-0.4568286397284603,-1.7198835392701302,1.2910048141544301,-0.8801408455876618,,kristal,-1.5467234742041978,qou,-1.6090570005870721,sfer,-0.7688959569638543,0.3800481873216919,1.2411894627726703,262.36458431462495
7861,0.16197900814256527,0.5102202354072141,,0.5102202354072141,-0.10447384759532213,-0.044524912902320676,-0.10447384759532213,silikon,1.185108361771022,jut,2.7562689284392436,corruskivi,1.545846843362663,0.22516184836441366,-0.8946491027657149,62.97995300046172
7862,-0.2533629962023142,0.04460669032729925,0.6775850886113113,0.04460669032729925,0.5063091789934375,-0.0899963414206553,0.5063091789934375,,0.09465650443853002,kiv,-0.4709558434906606,sfer,-1.832534830389045,,-2.1158943280149174,
7863,-0.9186250009001997,0.06150601620160501,0.7005953972771274,0.06150601620160501,1.2989935241020056,,1.2989935241020056,kristal,-0.4610856683737023,vel,-1.0895134082734554,corroyi,0.12345755616914253,-1.4345808609043489,0.10650540141918646,31.48382162867816
7864,1.1707229520548317,-1.7026163781914425,0.4701921487377453,-1.7026163781914425,-0.002678163115672816,-1.0160773528722131,-0.002678163115672816,silikon,-0.49678010474817635,kiv,0.8969871759934009,corroyi,0.5316238596566885,0.5384608851173818,0.9530428804512884,99.97592931578922
7865,-1.7290986951841572,0.5144336126469904,1.190538984372787,,0.5589487724052735,1.082465856345428,0.5589487724052735,,-2.3107696645932676,jut,1.0773368872783697,sfer,-0.9434861788144033,-0.7904287143494676,1.2396945300642426,167.3032904279377
7866,-0.17357761748737274,-1.0930747523753723,-1.5060287557333,-1.0930747523753723,0.8855346155927715,-0.42872627052464657,0.8855346155927715,kristal,,kiv,0.24622638944576705,corrutir vel,0.9966342570847483,-1.6231181290089376,0.5290675854882859,72.33054975075278
7867,-1.1465532317619296,0.8399404968025099,1.026296585269112,0.8399404968025099,0.19351371426243458,0.8446198886369893,0.19351371426243458,kristal,-0.8177125994042893,qou,-0.1623341860262142,corro,0.7934432954943101,-1.533864741794206,0.8297830079490026,233.1351574946926
7868,-0.740246458284701,1.3309687496151472,-0.12243598974739747,1.3309687496151472,-1.4480108275086883,1.498764553229676,-1.4480108275086883,kristal,-0.8907496043478218,kiv,0.6041074554390441,corrutir,,-1.6171718900455445,,61.83228972494486
7869,1.861374027260802,-1.343223569124779,-2.085890096254305,-1.343223569124779,-0.5717879714930643,-1.2202059641098302,-0.5717879714930643,silikon,1.0676517089131397,tir,1.1292581909596044,corroyi,0.8077727178634382,-0.16974624105784647,,95.8601023056578
7870,-0.6787984132754036,0.5838311273333563,0.16341990102587803,0.5838311273333563,-0.03610783529889888,0.5918992045323784,-0.03610783529889888,karbon,-0.49858453900762884,tir,-0.3931411478517859,corroyi,0.8166152936362876,0.5135443489975947,1.6784948202002463,
7871,0.5388712413332325,0.17975071543098997,1.416115204621364,0.17975071543098997,-0.19856288822921409,-0.30700124010721475,-0.19856288822921409,,1.3185580164428214,qou,0.26156578689102855,corro,0.4050921098986301,-1.0641223192340354,0.5162158314846444,141.4451256969819
7872,-0.8663411686738814,1.0942844964659992,-0.9353460332270064,1.0942844964659992,0.0007037947031591774,0.7447758521062815,0.0007037947031591774,ERROR,0.06093669909844235,jut,-0.5127184445709714,corroyi,0.5219609467559169,-0.22900389244356928,-0.3583545049852123,56.32600745327504
7873,-2.288836344330836,1.401244943228282,-0.27831025587657626,1.401244943228282,1.174302905458203,1.2141266699910964,1.174302905458203,karbon,-1.230284560355038,kiv,0.2808911266011715,corruskivi,-0.3720643253313259,-0.5527909175451801,-0.5953056976939823,210.96878142947284
7874,-0.31745137408354923,0.7254590906820759,1.3203533066258735,0.7254590906820759,-1.2669585303694577,1.0262673536553006,-1.2669585303694577,,-0.8427596718539796,qou,0.1959140217645589,corroyi,0.332969486232556,-1.2785148949690701,0.06996391166213409,789.1906317512874
7875,-0.7555227776205055,0.6204805924220342,-0.21724932841809785,0.6204805924220342,-0.5625176889468717,0.9615772397492989,-0.5625176889468717,tonga,-1.2119847577841312,qou,1.7540430503268643,corroyi,0.8124349008239216,0.5379842725420181,0.13348449541451154,83.06615970620012
7876,0.1941992183319119,-0.3067849013394426,0.9488485000330886,-0.3067849013394426,0.3612041979228721,-0.3803041835570656,0.3612041979228721,silikon,0.29021854199410735,qou,0.2871987449384983,satik cyst,1.2589625091421164,-0.2808260550804227,-1.1078504706056367,-34.96865225544242
7877,-1.1933050671584682,0.21769172389875968,-0.04046154925145769,0.21769172389875968,1.3372304099620362,0.18643739330006964,1.3372304099620362,kristal,-0.7493414874263384,qouskin,-1.679178770365294,corro,-0.08705445047348173,-0.42161479205317637,-0.13438044863007775,
7878,-1.2237985936519646,0.5226056888141279,-0.31089760323787896,0.5226056888141279,1.365978514322084,0.20858277603409822,1.365978514322084,karbon,-0.2232359686489837,tir,0.047260069282236465,corruskivi,-0.8521687133648997,2.075344352573416,-1.1775676311601502,
7879,2.6771872736844666,-2.7763511165521506,0.9302917092896185,-2.7763511165521506,-1.4192698619912392,-1.447543844692486,-1.4192698619912392,,-0.7091773575131493,qou,-0.8610231064882589,black corru,-0.11362693451922978,-1.5358646708655104,-1.8640648250557121,7.811413963445521
7880,0.006853923888176401,-0.6774202797780302,-0.19776622540698674,-0.6774202797780302,0.7510381113953084,-0.4750256350616338,0.7510381113953084,karbon,-0.36556637283043314,kiv,0.2578429581922264,,-0.7806966523522048,0.4784515035980066,0.4234658946532811,262.3178238491023
7881,-0.3027588275620472,0.27908047723294394,-1.269101721731983,0.27908047723294394,0.5185551618518168,-0.04646355640238445,0.5185551618518168,silikon,0.4292588685173636,kiv,0.2779832770356103,pale corru,-0.3418235654606893,0.6224965394732128,0.26601618257671866,32.10116258072572
7882,-0.024654657467399376,-2.391358132951134,1.0603591657328009,-2.391358132951134,1.1465335916774086,-0.7615591762967173,1.1465335916774086,,-3.1378379288635094,qou,1.1097147392618905,corruskivi,-0.16030834921044507,-0.34744640425292983,0.47482552762204816,70.20815513869344
7883,-1.31518306825189,1.8717109521947624,-0.896161055824119,1.8717109521947624,0.07042357295256185,1.1002491665221732,0.07042357295256185,,0.5603718775322188,,-0.6906925692173903,satik cyst,-2.029171254747928,0.9565208265685484,-0.9530697095745592,180.23480753533673
7884,0.6888834537004148,-0.31140401924675104,1.8306127006683162,-0.31140401924675104,-0.3313360256755461,,-0.3313360256755461,silikon,0.5990784384667112,kiv,-1.3717001327580591,corroyi,-0.3605336270295765,-1.0267767636416458,-0.6803418481614731,1.468583130777329
7885,0.9081278172218402,-2.951563045065853,1.0409541737977894,-2.951563045065853,-0.0884577133423482,,-0.0884577133423482,silikon,-3.4896897805187037,,0.48058675842771265,corroyi,-1.265258409085215,-0.8729889668893527,-0.20698458909836875,104.13547861236772
7886,1.656793117979023,-1.5136133076662883,0.20753749153526455,-1.5136133076662883,-1.3582917612320715,-0.6066003391874643,-1.3582917612320715,karbon,-0.6161131046798791,qou,-1.4663624489179785,corro,0.8581598121513199,0.14151927206913947,0.4289857704924373,-6.770707059330902
7887,-0.7738541658856072,0.183789932984185,-0.12406717222121308,0.183789932984185,1.0647466785991706,0.007884390089512715,1.0647466785991706,kristal,-0.17936290914509895,jut,-0.4388659507765681,corro,-0.35331258850295527,-1.1033561746550087,-0.08737952522253253,130.5934555761903
7888,0.3091630047120277,0.3640934103277342,0.6378955029001927,0.3640934103277342,-0.5755789898098241,0.1051053151687243,-0.5755789898098241,karbon,0.7043330609880742,tir,2.1610385863323343,corro,,-2.029351750698697,,200.71289168038777
7889,-0.28002443275047484,0.6241299604209392,-0.6920993051047264,0.6241299604209392,-0.7341301549899424,0.6812218624949475,-0.7341301549899424,kristal,-0.3298358110729347,vel,,corruskivi,-0.2838679665083714,-1.513455845336171,-2.157969879564434,44.549089728271696
7890,0.774737132885707,-0.7647773767613284,-0.33400734679380306,-0.7647773767613284,,-0.9388868975333375,0.4853791135544693,kristal,0.900466874831972,jut,0.33098238813962955,sfer,-0.2957294706996273,1.1449689118528321,2.005902374958214,345.0426460231411
7891,0.0953783142301505,0.398299734704987,,,-0.6143571801748835,0.30036983135901146,-0.6143571801748835,kristal,0.23992259657162196,jutskin,0.4644876055772338,corro,0.63695253999487,-0.35975501660563197,-0.2913320061249465,248.21795870986796
